Jugador,Defensa,Media Min,Media PTS,Media REB,Media AST,%FG Media
Scottie Barnes,Tobias Harris,34.13666666666667,16.2,8.6,4.2,0.492
Scottie Barnes,Toumani Camara,27.34166666666667,10.5,4.0,5.5,0.316
Scottie Barnes,Trae Young,37.123333333333335,23.8,8.0,7.2,0.53
Scottie Barnes,Tristan da Silva,35.608333333333334,18.5,10.0,5.5,0.469
Scottie Barnes,Tyler Herro,38.13333333333333,23.0,9.0,10.333333333333334,0.562
Scottie Barnes,Tyrese Haliburton,37.68333333333334,21.5,7.5,7.0,0.472
Scottie Barnes,Tyrese Maxey,37.44166666666666,26.5,8.5,8.0,0.629
Scottie Barnes,Tyus Jones,35.78333333333333,19.5,10.5,6.0,0.485
Scottie Barnes,Vit Krejci,35.37777777777777,22.666666666666668,8.666666666666666,5.0,0.5
Scottie Barnes,Zion Williamson,30.958333333333336,19.0,8.0,6.0,0.333
Scotty Pippen Jr.,Austin Reaves,28.616666666666667,13.0,2.5,2.5,0.435
Scotty Pippen Jr.,Bub Carrington,24.958333333333336,12.5,6.5,11.5,0.526
Scotty Pippen Jr.,Cade Cunningham,25.066666666666666,7.5,3.0,3.0,0.385
Scotty Pippen Jr.,Christian Braun,25.5,13.0,4.5,5.0,0.348
Scotty Pippen Jr.,Coby White,29.991666666666667,22.5,2.0,8.0,0.731
Scotty Pippen Jr.,Darius Garland,29.066666666666666,14.0,4.0,5.0,0.458
Scotty Pippen Jr.,De'Aaron Fox,28.26111111111111,13.333333333333334,2.6666666666666665,5.666666666666667,0.462
Scotty Pippen Jr.,Dennis Schroder,28.008333333333333,13.5,5.5,2.0,0.474
Scotty Pippen Jr.,Donovan Mitchell,29.066666666666666,14.0,4.0,5.0,0.458
Scotty Pippen Jr.,Jaden Ivey,26.96666666666667,11.666666666666666,3.3333333333333335,4.666666666666667,0.64
Scotty Pippen Jr.,Jamal Murray,25.372222222222224,13.666666666666666,4.0,5.666666666666667,0.441
Scotty Pippen Jr.,Jordan Poole,24.958333333333336,12.5,6.5,11.5,0.526
Scotty Pippen Jr.,Kentavious Caldwell-Pope,25.666666666666664,16.0,2.5,5.5,0.6
Scotty Pippen Jr.,Malik Beasley,25.21666666666667,12.5,4.5,3.5,0.632
Scotty Pippen Jr.,Shai Gilgeous-Alexander,27.625,13.5,6.5,6.5,0.529
Scotty Pippen Jr.,Tyrese Maxey,28.083333333333332,16.0,3.0,4.0,0.462
Seth Curry,Cade Cunningham,30.125,17.5,3.5,2.0,0.591
Seth Curry,Coby White,25.81666666666667,13.5,1.5,1.5,0.611
Seth Curry,Derrick White,21.625,7.5,1.0,0.5,0.5
Seth Curry,Dyson Daniels,26.35,14.0,2.5,1.5,0.45
Seth Curry,Josh Giddey,29.311111111111114,13.0,2.6666666666666665,2.0,0.455
Seth Curry,Jrue Holiday,14.841666666666669,6.5,2.0,0.0,0.571
Seth Curry,Shai Gilgeous-Alexander,29.141666666666666,12.0,3.5,1.5,0.348
Seth Curry,Trae Young,26.35,14.0,2.5,1.5,0.45
Seth Curry,Tre Jones,26.725,16.0,5.5,1.5,0.429
Shaedon Sharpe,Anthony Edwards,34.55555555555555,25.666666666666668,5.0,3.3333333333333335,0.491
Shaedon Sharpe,CJ McCollum,34.099999999999994,16.5,4.5,1.5,0.5
Shaedon Sharpe,Cade Cunningham,37.68333333333333,20.333333333333332,6.333333333333333,4.666666666666667,0.477
Shaedon Sharpe,Chris Paul,30.376666666666665,16.0,4.4,1.8,0.492
Shaedon Sharpe,Collin Sexton,30.575,19.5,5.25,3.5,0.431
Shaedon Sharpe,D'Angelo Russell,40.099999999999994,18.0,6.0,3.0,0.438
Shaedon Sharpe,Damian Lillard,34.33333333333333,16.5,5.0,3.0,0.412
Shaedon Sharpe,Darius Garland,39.16111111111111,21.666666666666668,6.666666666666667,3.0,0.473
Shaedon Sharpe,De'Aaron Fox,39.699999999999996,23.666666666666668,4.666666666666667,5.666666666666667,0.419
Shaedon Sharpe,Derrick White,39.35,24.0,6.0,3.0,0.588
Shaedon Sharpe,Desmond Bane,33.43611111111111,15.666666666666666,5.666666666666667,3.0,0.407
Shaedon Sharpe,Devin Booker,25.44666666666667,9.0,2.8,1.2,0.367
Shaedon Sharpe,Donovan Mitchell,33.05,20.0,8.5,5.0,0.481
Shaedon Sharpe,Dyson Daniels,35.333333333333336,32.5,6.0,4.0,0.478
Shaedon Sharpe,Fred VanVleet,29.061111111111114,16.666666666666668,4.0,1.3333333333333333,0.366
Shaedon Sharpe,Grayson Allen,20.275000000000002,5.0,2.0,0.0,0.214
Shaedon Sharpe,Ja Morant,27.71666666666667,12.333333333333334,4.666666666666667,2.6666666666666665,0.361
Shaedon Sharpe,Jalen Green,29.15416666666667,16.0,3.25,1.5,0.415
Shaedon Sharpe,Jamal Murray,33.641666666666666,25.0,6.0,3.0,0.475
Shaedon Sharpe,Jamal Shead,33.900000000000006,26.5,5.5,3.0,0.538
Shaedon Sharpe,James Harden,33.90833333333333,21.0,3.5,3.5,0.5
Shaedon Sharpe,Jordan Clarkson,35.81666666666666,15.5,6.0,5.5,0.37
Shaedon Sharpe,Josh Giddey,31.33888888888889,17.666666666666668,3.6666666666666665,3.0,0.432
Shaedon Sharpe,Keon Ellis,36.27222222222222,18.0,4.0,2.6666666666666665,0.409
Shaedon Sharpe,Kevin Huerter,40.53333333333333,25.0,3.6666666666666665,5.0,0.41
Shaedon Sharpe,Keyonte George,35.86666666666666,20.6,5.2,4.8,0.427
Shaedon Sharpe,Killian Hayes,38.95833333333333,27.0,5.5,5.0,0.6
Shaedon Sharpe,Klay Thompson,30.325,20.0,7.5,3.5,0.405
Shaedon Sharpe,Kyrie Irving,31.311111111111114,20.0,5.333333333333333,4.0,0.468
Shaedon Sharpe,Luka Doncic,31.129166666666666,16.5,4.25,3.25,0.446
Shaedon Sharpe,Malik Beasley,40.025,18.5,7.0,5.5,0.417
Shaedon Sharpe,Marcus Smart,43.575,20.0,6.5,2.5,0.438
Shaedon Sharpe,Max Christie,35.25,19.0,5.5,2.0,0.419
Shaedon Sharpe,Max Strus,32.6,14.5,6.5,3.5,0.281
Shaedon Sharpe,Mikal Bridges,40.90833333333333,22.0,8.0,2.5,0.5
Shaedon Sharpe,Mike Conley,33.74166666666667,22.0,4.5,4.5,0.471
Shaedon Sharpe,Ochai Agbaji,39.00555555555555,22.0,6.0,2.6666666666666665,0.455
Shaedon Sharpe,Russell Westbrook,37.84166666666667,24.5,5.0,3.0,0.476
Shaedon Sharpe,Shai Gilgeous-Alexander,32.42777777777778,19.0,4.333333333333333,2.0,0.486
Shaedon Sharpe,Spencer Dinwiddie,35.21666666666667,22.5,6.5,3.5,0.459
Shaedon Sharpe,Stephen Curry,28.305555555555554,13.0,6.333333333333333,4.333333333333333,0.368
Shaedon Sharpe,Talen Horton-Tucker,33.6,14.0,8.0,2.5,0.323
Shaedon Sharpe,Taurean Prince,40.099999999999994,18.0,6.0,3.0,0.438
Shaedon Sharpe,Trae Young,35.333333333333336,32.5,6.0,4.0,0.478
Shaedon Sharpe,Tyrese Haliburton,36.225,14.0,4.0,4.5,0.353
Shaedon Sharpe,Tyrese Maxey,35.67777777777778,17.333333333333332,5.666666666666667,2.6666666666666665,0.455
Shaedon Sharpe,Zach LaVine,34.8,23.0,5.5,1.0,0.457
Shai Gilgeous-Alexander,Andrew Nembhard,34.836666666666666,34.0,7.2,6.2,0.495
Shai Gilgeous-Alexander,Anfernee Simons,33.54166666666667,34.0,4.625,5.25,0.543
Shai Gilgeous-Alexander,Anthony Edwards,36.665,34.3,6.1,6.4,0.535
Shai Gilgeous-Alexander,Austin Reaves,33.93333333333333,29.166666666666668,5.0,7.0,0.473
Shai Gilgeous-Alexander,Ayo Dosunmu,36.775,25.5,6.5,6.5,0.429
Shai Gilgeous-Alexander,Bradley Beal,36.65,37.333333333333336,7.0,6.666666666666667,0.592
Shai Gilgeous-Alexander,Bruce Brown,37.93333333333334,27.0,7.0,9.5,0.425
Shai Gilgeous-Alexander,Bub Carrington,32.75833333333333,34.0,8.0,3.5,0.452
Shai Gilgeous-Alexander,CJ McCollum,37.080555555555556,30.833333333333332,5.333333333333333,5.5,0.496
Shai Gilgeous-Alexander,Cade Cunningham,36.26111111111111,37.666666666666664,6.666666666666667,5.0,0.569
Shai Gilgeous-Alexander,Caris LeVert,33.275,29.0,3.5,5.5,0.559
Shai Gilgeous-Alexander,Chris Paul,34.22142857142857,32.0,4.0,6.142857142857143,0.484
Shai Gilgeous-Alexander,Christian Braun,36.81111111111111,32.0,5.666666666666667,6.333333333333333,0.48
Shai Gilgeous-Alexander,Coby White,32.375,30.25,4.5,9.0,0.569
Shai Gilgeous-Alexander,Collin Sexton,34.579166666666666,34.75,6.0,6.25,0.516
Shai Gilgeous-Alexander,D'Angelo Russell,33.18611111111111,28.166666666666668,4.0,6.333333333333333,0.529
Shai Gilgeous-Alexander,Daishen Nix,32.166666666666664,33.0,6.0,5.0,0.457
Shai Gilgeous-Alexander,Damian Lillard,34.873333333333335,29.8,3.2,5.2,0.48
Shai Gilgeous-Alexander,Darius Garland,34.32666666666667,34.4,4.4,5.8,0.587
Shai Gilgeous-Alexander,De'Aaron Fox,35.56666666666667,36.42857142857143,4.428571428571429,7.857142857142857,0.564
Shai Gilgeous-Alexander,De'Anthony Melton,34.1,23.0,5.666666666666667,4.666666666666667,0.377
Shai Gilgeous-Alexander,Dejounte Murray,35.71666666666667,33.0,6.8,6.0,0.519
Shai Gilgeous-Alexander,Deni Avdija,32.68333333333334,32.5,6.0,3.5,0.558
Shai Gilgeous-Alexander,Dennis Schroder,36.27222222222222,30.0,4.333333333333333,6.333333333333333,0.431
Shai Gilgeous-Alexander,Derrick White,38.02777777777778,34.333333333333336,7.333333333333333,6.666666666666667,0.554
Shai Gilgeous-Alexander,Desmond Bane,32.28333333333333,32.5,4.5,6.166666666666667,0.519
Shai Gilgeous-Alexander,Devin Booker,35.037499999999994,39.25,5.5,4.5,0.52
Shai Gilgeous-Alexander,Devin Vassell,31.441666666666666,29.75,6.0,6.5,0.597
Shai Gilgeous-Alexander,Donovan Mitchell,35.25833333333333,37.0,6.5,5.5,0.594
Shai Gilgeous-Alexander,Duncan Robinson,36.625,31.0,6.0,5.0,0.46
Shai Gilgeous-Alexander,Dyson Daniels,35.21666666666667,33.0,7.0,7.0,0.489
Shai Gilgeous-Alexander,Eric Gordon,31.344444444444445,28.666666666666668,5.0,5.333333333333333,0.547
Shai Gilgeous-Alexander,Fred VanVleet,34.012962962962966,29.333333333333332,5.222222222222222,5.111111111111111,0.555
Shai Gilgeous-Alexander,Gradey Dick,29.383333333333333,27.5,4.0,5.5,0.471
Shai Gilgeous-Alexander,Grayson Allen,40.40555555555556,36.333333333333336,6.333333333333333,5.666666666666667,0.554
Shai Gilgeous-Alexander,Herbert Jones,37.422222222222224,31.5,6.833333333333333,5.0,0.459
Shai Gilgeous-Alexander,Immanuel Quickley,38.50833333333333,24.0,6.5,10.0,0.483
Shai Gilgeous-Alexander,Ja Morant,34.0625,28.5,2.75,7.25,0.386
Shai Gilgeous-Alexander,Jaden Ivey,33.61666666666667,32.0,6.0,4.5,0.605
Shai Gilgeous-Alexander,Jalen Brunson,34.68055555555556,32.333333333333336,4.333333333333333,5.833333333333333,0.531
Shai Gilgeous-Alexander,Jalen Green,33.24848484848485,33.54545454545455,5.0,5.545454545454546,0.557
Shai Gilgeous-Alexander,Jalen Suggs,35.43333333333334,31.25,4.75,6.75,0.547
Shai Gilgeous-Alexander,Jamal Murray,34.85,29.8,5.1,5.8,0.505
Shai Gilgeous-Alexander,James Harden,34.74761904761905,30.571428571428573,4.428571428571429,6.857142857142857,0.471
Shai Gilgeous-Alexander,Jevon Carter,38.925,28.5,2.5,3.5,0.488
Shai Gilgeous-Alexander,John Konchar,33.825,20.5,4.5,6.5,0.312
Shai Gilgeous-Alexander,Jordan Clarkson,34.425,32.0,5.25,6.5,0.539
Shai Gilgeous-Alexander,Jordan Poole,33.43055555555556,30.5,5.166666666666667,5.0,0.491
Shai Gilgeous-Alexander,Jose Alvarado,35.050000000000004,28.666666666666668,5.666666666666667,3.6666666666666665,0.403
Shai Gilgeous-Alexander,Josh Giddey,28.383333333333333,25.0,4.0,7.0,0.514
Shai Gilgeous-Alexander,Jrue Holiday,36.4625,30.25,5.75,5.75,0.531
Shai Gilgeous-Alexander,Kentavious Caldwell-Pope,35.30555555555556,29.666666666666668,4.888888888888889,6.222222222222222,0.516
Shai Gilgeous-Alexander,Keon Ellis,35.78333333333333,35.5,6.5,6.25,0.539
Shai Gilgeous-Alexander,Kevin Huerter,38.045833333333334,37.75,4.25,7.0,0.574
Shai Gilgeous-Alexander,Keyonte George,32.175,35.25,5.25,6.5,0.559
Shai Gilgeous-Alexander,Killian Hayes,31.866666666666664,30.0,6.666666666666667,4.333333333333333,0.574
Shai Gilgeous-Alexander,Klay Thompson,34.204166666666666,28.75,2.5,5.5,0.451
Shai Gilgeous-Alexander,Kris Dunn,34.84166666666667,27.833333333333332,4.333333333333333,7.166666666666667,0.435
Shai Gilgeous-Alexander,Kyrie Irving,36.330555555555556,31.666666666666668,5.5,5.166666666666667,0.569
Shai Gilgeous-Alexander,Luka Doncic,35.87380952380953,32.714285714285715,4.857142857142857,6.571428571428571,0.563
Shai Gilgeous-Alexander,Luke Kennard,31.174999999999997,21.5,4.5,4.5,0.533
Shai Gilgeous-Alexander,Markelle Fultz,34.75,32.5,3.5,4.5,0.442
Shai Gilgeous-Alexander,Max Strus,37.3,30.0,7.5,4.0,0.545
Shai Gilgeous-Alexander,Mikal Bridges,34.586666666666666,33.0,5.4,5.0,0.543
Shai Gilgeous-Alexander,Mike Conley,36.580555555555556,35.833333333333336,5.5,6.166666666666667,0.585
Shai Gilgeous-Alexander,Monte Morris,33.983333333333334,36.0,4.5,5.5,0.578
Shai Gilgeous-Alexander,Nickeil Alexander-Walker,36.28333333333333,30.5,7.5,8.5,0.41
Shai Gilgeous-Alexander,Norman Powell,34.306666666666665,31.2,3.8,8.0,0.515
Shai Gilgeous-Alexander,Quentin Grimes,36.53333333333333,33.0,3.5,7.5,0.537
Shai Gilgeous-Alexander,Reggie Jackson,34.638888888888886,29.666666666666668,4.333333333333333,7.666666666666667,0.55
Shai Gilgeous-Alexander,Russell Westbrook,34.475,28.5,4.0,5.0,0.548
Shai Gilgeous-Alexander,Scoot Henderson,29.908333333333335,29.5,5.0,4.0,0.529
Shai Gilgeous-Alexander,Scottie Barnes,32.25,29.5,3.5,4.0,0.561
Shai Gilgeous-Alexander,Scotty Pippen Jr.,30.825000000000003,36.0,4.5,6.5,0.659
Shai Gilgeous-Alexander,Seth Curry,35.766666666666666,19.5,3.5,7.5,0.5
Shai Gilgeous-Alexander,Shaedon Sharpe,32.12777777777777,29.0,3.3333333333333335,3.6666666666666665,0.531
Shai Gilgeous-Alexander,Spencer Dinwiddie,37.40238095238095,33.857142857142854,4.857142857142857,5.714285714285714,0.547
Shai Gilgeous-Alexander,Stephen Curry,37.449999999999996,35.714285714285715,4.571428571428571,5.571428571428571,0.529
Shai Gilgeous-Alexander,Talen Horton-Tucker,38.891666666666666,38.5,7.5,5.5,0.512
Shai Gilgeous-Alexander,Taurean Prince,35.91666666666667,32.5,3.5,7.5,0.479
Shai Gilgeous-Alexander,Terance Mann,33.47222222222222,27.0,4.666666666666667,5.333333333333333,0.483
Shai Gilgeous-Alexander,Terry Rozier,35.83333333333333,32.5,4.0,5.5,0.5
Shai Gilgeous-Alexander,Tim Hardaway Jr.,31.366666666666667,32.25,4.0,5.0,0.538
Shai Gilgeous-Alexander,Trae Young,35.75833333333333,33.333333333333336,7.666666666666667,6.666666666666667,0.504
Shai Gilgeous-Alexander,Tre Jones,31.494444444444444,28.333333333333332,6.0,5.333333333333333,0.574
Shai Gilgeous-Alexander,Tyler Herro,36.575,28.0,5.5,7.0,0.5
Shai Gilgeous-Alexander,Tyrese Haliburton,35.38333333333333,36.0,8.0,7.0,0.514
Shai Gilgeous-Alexander,Tyrese Maxey,35.5,34.0,7.0,5.5,0.541
Shai Gilgeous-Alexander,Tyus Jones,33.13333333333333,35.0,6.75,5.75,0.568
Shai Gilgeous-Alexander,Zach LaVine,35.625,28.5,6.5,7.0,0.487
Shake Milton,Franz Wagner,39.75833333333334,26.5,7.0,8.5,0.654
Simone Fontecchio,Bojan Bogdanovic,32.05,16.0,4.5,2.0,0.522
Simone Fontecchio,Brandon Ingram,26.155555555555555,14.0,3.6666666666666665,1.3333333333333333,0.5
Simone Fontecchio,Cameron Johnson,23.308333333333334,3.5,4.0,1.5,0.188
Simone Fontecchio,Cason Wallace,26.133333333333333,15.5,3.5,1.5,0.55
Simone Fontecchio,Dante Exum,26.53333333333333,15.5,4.0,2.5,0.571
Simone Fontecchio,Derrick Jones Jr.,26.53333333333333,15.5,4.0,2.5,0.571
Simone Fontecchio,Giannis Antetokounmpo,28.46666666666667,15.5,2.5,0.5,0.5
Simone Fontecchio,Harrison Barnes,28.92222222222222,8.0,2.0,1.3333333333333333,0.281
Simone Fontecchio,Jalen Williams,25.71666666666667,11.0,4.333333333333333,2.0,0.5
Simone Fontecchio,Jaylen Brown,27.84166666666667,9.5,4.0,2.0,0.35
Simone Fontecchio,Jayson Tatum,27.84166666666667,9.5,4.0,2.0,0.35
Simone Fontecchio,Jimmy Butler III,32.86666666666667,18.0,6.5,1.0,0.52
Simone Fontecchio,Josh Hart,31.183333333333334,13.0,4.0,1.0,0.526
Simone Fontecchio,Keegan Murray,28.92222222222222,8.0,2.0,1.3333333333333333,0.281
Simone Fontecchio,Mikal Bridges,23.308333333333334,3.5,4.0,1.5,0.188
Simone Fontecchio,Miles Bridges,32.15,11.0,5.5,3.0,0.529
Simone Fontecchio,Nikola Jovic,32.86666666666667,18.0,6.5,1.0,0.52
Simone Fontecchio,Pascal Siakam,27.866666666666667,13.5,1.5,0.0,0.524
Simone Fontecchio,Precious Achiuwa,31.183333333333334,13.0,4.0,1.0,0.526
Simone Fontecchio,RJ Barrett,26.808333333333334,14.0,4.0,1.0,0.429
Simone Fontecchio,Toumani Camara,29.791666666666664,15.5,5.0,2.5,0.5
Simone Fontecchio,Zion Williamson,26.416666666666664,16.0,4.0,2.0,0.556
Spencer Dinwiddie,Andrew Nembhard,38.70833333333333,21.5,2.5,8.5,0.519
Spencer Dinwiddie,Anfernee Simons,31.966666666666665,17.857142857142858,3.5714285714285716,5.428571428571429,0.487
Spencer Dinwiddie,Anthony Black,36.483333333333334,25.5,4.5,6.0,0.545
Spencer Dinwiddie,Anthony Edwards,37.63333333333333,22.75,3.25,6.5,0.508
Spencer Dinwiddie,Austin Reaves,34.099999999999994,19.0,4.5,6.0,0.5
Spencer Dinwiddie,Austin Rivers,39.35,19.5,3.0,5.0,0.462
Spencer Dinwiddie,Bradley Beal,33.166666666666664,17.333333333333332,3.6666666666666665,6.666666666666667,0.5
Spencer Dinwiddie,Brandin Podziemski,39.65,12.5,4.0,9.5,0.36
Spencer Dinwiddie,Bruce Brown,27.883333333333333,13.0,1.5,4.5,0.476
Spencer Dinwiddie,CJ McCollum,32.32333333333334,15.2,2.8,5.0,0.338
Spencer Dinwiddie,Cade Cunningham,31.566666666666666,14.75,3.25,6.0,0.429
Spencer Dinwiddie,Cameron Payne,31.700000000000003,17.0,4.0,4.5,0.346
Spencer Dinwiddie,Cason Wallace,32.44166666666666,22.0,2.0,3.5,0.593
Spencer Dinwiddie,Chris Paul,33.608333333333334,25.5,4.5,6.0,0.552
Spencer Dinwiddie,Coby White,35.088888888888896,16.0,5.333333333333333,9.0,0.486
Spencer Dinwiddie,Collin Sexton,31.34166666666667,9.5,5.0,9.5,0.35
Spencer Dinwiddie,D'Angelo Russell,35.6625,17.25,3.5,5.5,0.438
Spencer Dinwiddie,Damian Lillard,31.61428571428571,14.857142857142858,2.142857142857143,5.285714285714286,0.484
Spencer Dinwiddie,Darius Garland,30.630555555555556,11.0,3.5,6.666666666666667,0.426
Spencer Dinwiddie,De'Aaron Fox,35.888888888888886,21.333333333333332,2.6666666666666665,7.0,0.404
Spencer Dinwiddie,De'Anthony Melton,29.4,10.5,5.0,5.5,0.25
Spencer Dinwiddie,Dejounte Murray,35.740476190476194,17.0,4.142857142857143,7.714285714285714,0.382
Spencer Dinwiddie,Dennis Schroder,43.194444444444436,16.0,5.0,6.666666666666667,0.35
Spencer Dinwiddie,Derrick White,29.483333333333334,14.25,3.0,3.75,0.541
Spencer Dinwiddie,Devin Booker,30.104166666666664,17.0,4.25,4.25,0.489
Spencer Dinwiddie,Donovan Mitchell,28.48095238095238,9.714285714285714,3.2857142857142856,6.142857142857143,0.421
Spencer Dinwiddie,Donte DiVincenzo,24.558333333333334,5.0,1.0,3.0,0.2
Spencer Dinwiddie,Franz Wagner,34.50833333333333,20.5,4.0,5.0,0.438
Spencer Dinwiddie,Fred VanVleet,29.0625,11.0,1.5,5.75,0.441
Spencer Dinwiddie,Gabe Vincent,35.608333333333334,12.0,5.5,7.0,0.467
Spencer Dinwiddie,Gary Trent Jr.,33.16666666666667,18.0,1.5,7.0,0.5
Spencer Dinwiddie,Grayson Allen,33.21666666666667,20.5,5.0,6.0,0.467
Spencer Dinwiddie,Herbert Jones,29.855555555555554,11.0,1.3333333333333333,4.333333333333333,0.226
Spencer Dinwiddie,Jaden Ivey,32.204166666666666,10.25,3.75,7.75,0.265
Spencer Dinwiddie,Jalen Brunson,28.309999999999995,13.2,3.2,5.8,0.323
Spencer Dinwiddie,Jalen Green,33.040740740740745,13.11111111111111,1.7777777777777777,5.777777777777778,0.427
Spencer Dinwiddie,Jalen Suggs,36.82222222222222,26.666666666666668,4.333333333333333,5.666666666666667,0.519
Spencer Dinwiddie,Jamal Murray,31.95277777777778,12.5,3.1666666666666665,9.166666666666666,0.386
Spencer Dinwiddie,James Harden,31.309523809523814,13.142857142857142,3.7142857142857144,6.142857142857143,0.35
Spencer Dinwiddie,Jaylen Brown,35.791666666666664,18.0,4.5,7.0,0.5
Spencer Dinwiddie,Jordan Clarkson,38.34166666666667,27.5,4.0,6.5,0.442
Spencer Dinwiddie,Jordan Poole,29.395833333333336,12.75,4.5,6.75,0.364
Spencer Dinwiddie,Jose Alvarado,35.06666666666666,18.0,1.5,4.5,0.524
Spencer Dinwiddie,Josh Giddey,35.97222222222222,17.833333333333332,5.0,8.166666666666666,0.417
Spencer Dinwiddie,Jrue Holiday,29.86111111111111,17.666666666666668,4.333333333333333,4.333333333333333,0.535
Spencer Dinwiddie,Kelly Oubre Jr.,32.44166666666666,13.5,5.5,7.0,0.417
Spencer Dinwiddie,Kentavious Caldwell-Pope,29.84047619047619,10.714285714285714,2.5714285714285716,7.142857142857143,0.41
Spencer Dinwiddie,Keon Johnson,29.866666666666667,13.5,3.0,10.0,0.524
Spencer Dinwiddie,Kevin Huerter,36.08333333333333,17.0,2.5,7.5,0.379
Spencer Dinwiddie,Kevin Porter Jr.,34.91111111111111,14.833333333333334,2.0,6.0,0.438
Spencer Dinwiddie,Killian Hayes,30.35,4.0,1.5,11.0,0.083
Spencer Dinwiddie,Klay Thompson,27.683333333333334,19.5,2.0,3.0,0.483
Spencer Dinwiddie,Kris Dunn,31.086666666666666,12.4,3.4,6.8,0.31
Spencer Dinwiddie,Kyle Lowry,30.02916666666667,11.5,2.5,5.25,0.333
Spencer Dinwiddie,Kyrie Irving,33.98888888888889,14.333333333333334,2.3333333333333335,6.0,0.485
Spencer Dinwiddie,LaMelo Ball,21.75,6.0,3.0,3.0,0.294
Spencer Dinwiddie,Luka Doncic,37.15833333333333,16.0,2.0,6.5,0.48
Spencer Dinwiddie,Malik Beasley,32.96666666666667,5.0,2.5,3.5,0.167
Spencer Dinwiddie,Marcus Smart,35.98333333333333,16.666666666666668,2.6666666666666665,5.666666666666667,0.486
Spencer Dinwiddie,Markelle Fultz,32.325,4.0,5.0,9.5,0.091
Spencer Dinwiddie,Max Christie,43.20833333333333,18.0,5.0,6.0,0.536
Spencer Dinwiddie,Max Strus,25.558333333333334,5.5,3.0,4.0,0.571
Spencer Dinwiddie,Mikal Bridges,37.50833333333334,24.5,5.0,8.0,0.483
Spencer Dinwiddie,Mike Conley,37.86944444444445,24.333333333333332,3.5,6.5,0.481
Spencer Dinwiddie,Monte Morris,36.108333333333334,26.5,2.5,7.0,0.531
Spencer Dinwiddie,Patrick Beverley,32.43333333333333,5.0,1.5,6.5,0.125
Spencer Dinwiddie,Quentin Grimes,34.0,20.25,5.0,7.0,0.419
Spencer Dinwiddie,Russell Westbrook,32.733333333333334,11.5,3.5,7.0,0.286
Spencer Dinwiddie,Scottie Barnes,37.94166666666666,22.0,5.0,7.5,0.382
Spencer Dinwiddie,Shaedon Sharpe,35.125,17.0,6.5,4.5,0.4
Spencer Dinwiddie,Shai Gilgeous-Alexander,35.721428571428575,20.142857142857142,3.5714285714285716,6.142857142857143,0.48
Spencer Dinwiddie,Stephen Curry,33.666666666666664,16.0,3.0,6.25,0.426
Spencer Dinwiddie,Talen Horton-Tucker,35.43333333333334,17.0,6.0,11.5,0.429
Spencer Dinwiddie,Terance Mann,36.199999999999996,16.666666666666668,3.3333333333333335,5.666666666666667,0.529
Spencer Dinwiddie,Terry Rozier,28.755555555555556,12.666666666666666,4.333333333333333,6.333333333333333,0.412
Spencer Dinwiddie,Tim Hardaway Jr.,31.041666666666664,18.0,2.0,5.5,0.579
Spencer Dinwiddie,Trae Young,36.18333333333333,17.0,4.0,8.833333333333334,0.385
Spencer Dinwiddie,Tyler Herro,30.691666666666666,13.75,3.25,4.5,0.381
Spencer Dinwiddie,Tyrese Maxey,26.674999999999997,7.5,3.5,5.5,0.267
Spencer Dinwiddie,Tyus Jones,30.41111111111111,14.333333333333334,5.0,6.0,0.341
Spencer Dinwiddie,Zach LaVine,32.29333333333334,17.6,3.6,7.0,0.452
Stephen Curry,Andrew Nembhard,33.53,25.4,5.8,5.4,0.421
Stephen Curry,Anfernee Simons,31.02,21.2,4.2,4.8,0.431
Stephen Curry,Anthony Black,34.766666666666666,30.0,1.5,5.5,0.463
Stephen Curry,Anthony Edwards,35.35416666666667,29.125,4.375,6.0,0.419
Stephen Curry,Austin Reaves,35.06458333333333,32.125,3.625,6.625,0.471
Stephen Curry,Ayo Dosunmu,31.59166666666667,17.5,6.5,2.5,0.394
Stephen Curry,Bradley Beal,31.725,25.25,7.25,5.5,0.424
Stephen Curry,Bub Carrington,29.15833333333333,25.0,4.0,6.0,0.459
Stephen Curry,CJ McCollum,30.722222222222225,32.0,4.666666666666667,6.333333333333333,0.55
Stephen Curry,Cade Cunningham,33.626666666666665,28.2,5.2,4.2,0.375
Stephen Curry,Cam Thomas,33.59583333333333,33.5,4.0,3.75,0.554
Stephen Curry,Cason Wallace,32.34166666666667,25.5,4.5,5.5,0.5
Stephen Curry,Chris Paul,30.2875,17.75,6.0,6.0,0.411
Stephen Curry,Christian Braun,33.24166666666666,30.0,4.5,8.0,0.447
Stephen Curry,Coby White,32.605555555555554,25.333333333333332,4.0,5.333333333333333,0.377
Stephen Curry,Collin Sexton,32.670833333333334,23.5,4.0,7.0,0.434
Stephen Curry,D'Angelo Russell,35.99523809523809,32.285714285714285,6.0,6.142857142857143,0.5
Stephen Curry,Damian Lillard,32.36666666666667,33.5,7.0,4.5,0.524
Stephen Curry,Dante Exum,32.0,29.0,5.0,6.0,0.488
Stephen Curry,Darius Garland,30.043333333333333,24.2,2.4,3.2,0.471
Stephen Curry,Davion Mitchell,33.66666666666667,23.5,6.0,5.0,0.5
Stephen Curry,De'Aaron Fox,35.423809523809524,32.0,6.0,5.428571428571429,0.561
Stephen Curry,Dejounte Murray,36.65,38.666666666666664,5.0,5.666666666666667,0.506
